,text,label
3568,"We know that he can
implicate you, individually, in one of the criminalities; and perhaps
he can tell us something about the others.",0
3569,"Mr. Thaxter, I am going to
sift these bushwhackings to the bottom, and you know best whether or
not you or the combination you represent can afford to heap more fuel
on the fire now by fighting me in the manner you have suggested.",0
3570,"That
is all I have to say, I believe, and I shall have to ask you to excuse
me.",0
3571,"This is my busy day.”

In the early evening of the fourth day after Thaxter’s visit,
Carfax made one of his infrequent descents of the mountain, driving
a ridiculously high-priced car, the purchasing of which had been his
latest extravagance.",0
3572,"The coke-ovens in the long rank were aglow with
the fires of the initial charging, and the air of the valley was murky
with the smoke of the new industry.",0
3573,"Wilmerding and Duncan were at the
mine, and Tregarvon had just finished his dinner when Carfax entered
the dining-room.",0
3574,"“You do turn up once in a while, don’t you?” said the solitary diner
not too hospitably.",0
3575,"“You’re late for dinner, but doubtless Uncle
William can find you something.",0
3576,You will have to eat alone.,0
3577,"I have some
work to do.”

Carfax followed the worker into the front office and, when the lights
were turned on, dropped into a chair.",0
3578,"“I don’t want any dinner,” he said.",0
3579,"“Or rather I should say, I’m due to
show up at Mrs. Caswell’s at the proper dinner-hour.”

Tregarvon had a telegraph pad under his hand and he took time to write
a brief message before he said, half-absently: “We keep working-men’s
hours here.”

“Which is a delicate way of intimating that I’d better go chase myself
and quit bothering you?” put in the intruder with a gentle chuckle.",0
3580,“All right; I’ll vanish presently.,0
3581,"But first I’d like to ask if you are
still clinging to your fantastic idea of making somebody suffer for the
dynamiting?”

“I am; and I don’t see anything fantastic about it.",0
3582,"A number of crimes
have been committed, and I have no notion of compounding a felony by
letting the perpetrators get away.",0
3583,"Morgan McNabb is the key to the
situation, and I have never understood why you and Judge Birrell turned
him loose and gave him a chance to disappear.",0
3584,"It has cost me a pretty
penny to trace him, but I’ve got him now.",0
3585,"He is under arrest in Dallas,
Texas.”

“And you are going to have him brought back and given the third degree?”

“Precisely.",0
3586,"I have just written the telegram.”

Carfax was feeling in his pockets for his cigarette-case, going about
it leisurely as one who would gain time.",0
3587,"“McNabb is only a poor devil of a mountaineer, too ignorant to be held
fully accountable, don’t you think?” he ventured at the match-lighting.",0
3588,“That may be.,0
3589,"But he knows the real criminal or criminals who employed
him.",0
3590,"I’ve been an easy mark all my life, Poictiers, but that is a
thing of the past now.",0
3591,"I’ve turned over a new leaf.”

The golden youth was blowing delicate little smoke rings at the ceiling.",0
3592,"“So you have, and the new leaf isn’t as pleasant reading as some of the
old ones, Vance,” he commented, speaking slowly and without a trace of
the lisp.",0
3593,"“Some of the things you are writing down on it are rather
sordid, don’t you think?",0
3594,"You are a bigger man in some ways, and a much
smaller one in some others.”

“‘Faithful are the wounds of a friend,’” quoted the one under criticism
with a short laugh.",0
3595,"“Suppose you elucidate.”

“I will.",0
3596,"Up to the time of your father’s death you were as much of
a _flâneur_ as I’ve always been.",0
3597,"You didn’t have to ask for your
blessings; you merely reached out and took them--if they didn’t happen
to be handed you on a silver platter.",0
3598,"During the past few months you’ve
been chucked up against life as it really is for the greater part of
mankind; a fight, a frantic scramble for a foothold.",0
3599,"You’ve made the
fight, because you have the good old Cornish fighting blood in you; but
while you have been growing on one side you have been shrinking on the
other.”

“Go on.”

“Real magnanimity was one of the strongest and most lovable qualities
of the man you’ve put off; you’ve lost it completely.",0
3600,"Cheerful optimism
was one of the other good points, and you’ve dropped it.",0
3601,"Just now you
are planning first to get square with your enemies, and next to shirk
your responsibilities by effacing yourself.",0
3602,"What have you done about
the new incorporation?”

“I have done exactly what I told you I should.",0
3603,"The new company is
formed, and the papers for the division of the capital stock are
prepared.",0
3604,"I am looking for Peters, the family lawyer, on every train,
and when he comes the deal will be closed.”

“You tried to tell me the other day what the property arrangement is to
be, but I didn’t get it very clearly fixed in my mind,” Carfax offered.",0
3605,“It is simple.,0
3606,"Since you say you don’t want any of the stock, you will
be reimbursed for your cash advances out of the first money earned by
the mine.",0
3607,"The stock is to be divided, sixty per cent to my mother and
sister and forty to Judge Birrell for distribution among the original
minority stockholders who were swindled out of their holdings by
Parker.”

“Parker,” said Carfax musingly.",0
3608,“He will never swindle any more.,0
3609,"Did
I tell you?",0
3610,I read an item in the New York _Times_.,0
3611,"Parker was found
dead at his desk in his Broad Street office one day last week.” Then he
came back to the matter in hand.",0
3612,"“Where do you come in, in the property
distribution?”

“I don’t come in; I go out.",0
3613,"Wilmerding and Duncan can operate the mine,
and I shan’t be needed.",0
3614,"I shall go West and try for an engineering job
in one of the gold camps.”

“But not before you have had your revenge upon the dynamiters?”

“No; I shall stay long enough to see that part of it through to a
finish.”

“You are proving my contention very handsomely, don’t you think?” said
the critic quietly; “that you are bigger in some ways and smaller in
others?",0
3615,"You are telling yourself that this generous thing you are going
to do is perfectly magnanimous, and that you are merely raising the
magnanimity to the _nth_ power by conserving the ends of pure justice
in the prosecution part of it, and by obliterating yourself afterward.",0
3616,"But, really, at the bottom of it all there are two rather dismal
motives.",0
3617,"You want your revenge, and you wish to show the woman in the
case that you can turn your back upon her without half trying.",0
3618,"Isn’t
that true?”

Tregarvon’s grin bordered upon the saturnine.",0
